,Produto,Preço Base,Preço Final
120,Salgadinho Pimentinha Heleninha 70G,4.0,4.0
121,Seleta de Legumes Quero Lata 170G,3.39,3.39
122,Marinados Sobre Sadia 800G,15.26,15.26
123,Especiarias Kitano Cebola/Alho e Salsa Pacote 40G,3.89,3.89
124,Tempero Completo Sabor a Mi sem Pimenta 300G,2.9,2.9
125,Tempero Sazón Alecrim 60G,3.89,3.89
126,Tempero Completo Sabor a Mi com Pimenta 1Kg,9.34,9.34
127,Bala Mastigável Azedinha Morango Riclan Embalagem 600G,7.2,7.2
128,Bala Azedinha Sabor Uva Cory 600G,6.25,6.25
129,Goma Docile Sortido Tubo 3Un,1.75,1.75
130,Bala de Gelatina Plutonita Urso Ácido 70G,3.6,3.6
131,Tic Tac Pastilhas Sabor Laranja 16G,82.5,82.5
132,Bala Mastigável Azedinha Riclan Uva Embalagem 600G,7.2,7.2
133,Bala Chicle Azedinha Sabor Morango Icekiss 400G,6.1,6.1
134,Balas Mastigáveis Azedinha Iogurte Ice Kiss 500G,6.25,6.25
135,Bala Mastigável Azedinha Pink Lemonade Cory 500G,6.25,6.25
136,Bala Mastigável de Melancia Azedinha 500G,6.25,6.25
137,Chocolate Hershey's Meio Amargo 92G,7.0,7.0
138,Chocolate Bis Ao Leite Multipack 3X126g,14.25,14.25
139,Chocolate Amandita 200G,10.17,10.17
140,Chocolate Hersheys Special Dark Café 85G,7.0,7.0
141,Chocolate Hershey's Air 85G,7.0,7.0
142,Chocolate Barra Hershey's Amendoim Embalagem 85G,7.0,7.0
143,Chocolate Hersheys Meio Amargo 40% Cacau Cristal 87G,7.0,7.0
144,Chocolate Barra Hersheys Chocolate Branco Embalagem 92G,7.0,7.0
145,Chocolate Hershey's Special Dark Aerado Barra 85G,7.0,7.0
146,Chocolate Bis Black Ao Leite 100G,4.56,4.56
147,Chocolate Barra Hersheys Branco com Cookies'n'creme Barra 94G,7.0,7.0
148,Chocolate Bis Xtra Ao Leite Lacta 45G,1.89,1.89
149,Chocolate Hershey's Ao Leite Extra Cremoso Barra 130G,7.0,7.0
150,Chocolate Barra Hershey's Ao Leite Embalagem 92G,7.0,7.0
151,Pack Chocolate Hersheys Special Dark Laranja 85G,7.0,7.0
152,Pack Chocolate Hersheys Special Dark Menta 85G,7.0,7.0
153,Chocolate Hershey's Cookies'n'creme Barra 130G,7.0,7.0
154,Chocolate em Barra Ovomaltine Hershey's 20G,7.0,7.0
155,Chocolate Ovo Natoons com Surpresa Kinder 20G,8.0,8.0
156,Doce de Amendoim Paçoquita Embalagem 20G,2.0,2.0
157,Doce de Amendoim Santa Helena Paçoquita com Cobertura de Chocolate Embalagem 144G,2.5,2.5
158,Bolinho Ana Maria Qd+ Cenoura com Chocolate 35G,3.5,3.5
159,Bolinho Ana Maria Chocolate com Baunilha 35G,27.4,27.4
160,Pullman Artesano Pao Na Chapa,10.75,10.75
161,Bisnaguinha Cenoura e Mandioquinha Nutrella 300G,15.3,15.3
162,Pão Sovado Delícias do Coop 400G,7.0,7.0
163,Pão de Leite Nutripan Embalagem 400G,10.0,10.0
164,Bebida Láctea Uht Chocolate Toddynho 200Ml,3.0,3.0
165,Barra de Cereal Frutas Vermelhas Nutry 66G com 3Un,16.0,16.0
166,Barra 60% Cranberry Hershey's 85G,7.0,7.0
167,Barra de Cereal Nutry Coco Embalagem 20G,16.0,16.0
168,Cha Verde Vibre Mais Hortelã Gengibre e Limão Oetker 12G 10Un,5.59,5.59
169,Bifinho Carne Adulto Le Pets Embalagem 50G,3.15,3.15
170,Bifinho para Cães Le Pets Frango Adulto Embalagem 50G,315.0,315.0
171,Bandeja Higiênica para Gatos Média Vermelho Mr. Pet Un,19.99,19.99
172,Arranhador Tower Redondo 65Cm Pet Games Un,47.84,47.84
173,Kit Bandeja Gato Azul Duracat,19.99,19.99
174,Bebedouro Bico de Alumínio Azul Drink Mouse Tudo Pet 120Ml,3.6,3.6
175,Bebedouro Caçula Jel Plast 60Ml,2.3,2.3
176,Pro Birds Banheira Media,4.39,4.39
177,Brinquedo para Gato Rato Listrado Western,4.0,4.0
178,"Areia Sílica para Gatos Pet Garden Chalesco Embalagem 1,8Kg",33.15,33.15
179,Bandeja para Areia de Gato Baw Waw Embalagem 1 Un,19.99,19.99
180,Shampoo para Cães Mais Dog Neutro Embalagem 500Ml,12.0,12.0
181,Sanitário Cachorro Toalete Rosa Furacão Pet,30.0,30.0
182,Isqueiro Bic Maxi,8.73,8.73
183,Sérum Facial Preenchedor Ácido Hialurônico Puro Vult 30G,41.89,41.89
