,Produto,Preço Base,Preço Final
248,Lava Roupas Omo 450Ml Roupas Finas & Delicadas Original,7.98,7.98
249,Amaciante Classic Floral Embalagem 2 Litros,6.58,6.58
250,Sabão Barra Glicerinado Flores e Frutas Ypê 180G,3.99,3.99
251,Amaciante Tuff Baby Embalagem 500Ml,2.59,2.59
252,Pinho Gel Floral Classic 2L,11.98,11.98
253,Amaciante Classic Nature Floral 2L,6.58,6.58
254,Cloro Classic Extra Forte Embalagem 5 Litros,15.98,15.98
255,Sabonete Marluce Alfazema 90G,1.19,1.19
256,Esponja de Aço Bombril Pacote 60G,3.89,3.89
257,Esponja Multiuso Esfrebom Oferta 4Un,4.98,4.98
258,Esponja para Louça Scotch Brite Limpeza Pesada Leve4 Pague3,6.98,6.98
259,Esponja Multiuso Assolan 3Un,2.99,2.99
260,Esponja de Aço Assolam Ypê 45G,2.89,2.89
261,Esponja Brilhus Dupla Face Oferta 4 Unidades,3.98,3.98
262,Esponja Multiuso Tinindo Leve 4 Pague 3,4.58,4.58
263,Esponja Multiuso Esfrebom,2.39,2.39
264,Esponja Limppano Antiaderente Embalagem 1 Un,3.99,3.99
265,"Tapete Emborrachado Panosul 0,40X0,60M",29.98,29.98
266,Esponja Não Risca Laranja Scotch-Brite com 3Un,7.98,7.98
267,Esponja Brilhus Multiuso 1 Unidade,1.99,1.99
268,Espoja Scotch-Briet Economia Embalagem Unitária,2.99,2.99
269,Esponja Esfrebom Inox 1Un,5.98,5.98
270,Palha de Aço Açobom N2 Embalagem 22G,2.38,2.38
271,Palha de Aço Gavião N1 Embalagem 1 Un,2.38,2.38
272,Esponja Limppano Zapt Dupla Face Embalagem 2 Un,5.99,5.99
273,Esponja Metálica Scotch Brite Espiral 1 Un,6.99,6.99
274,Esponja Brilhus Emb 1Un,1.99,1.99
275,Tapete Aruna Sortido Panosul com Franjas 40X60cm,13.98,13.98
276,Esponjas Esfrebom Multiuso Bettanin Embalagem 1 Un,2.39,2.39
277,Rodo Santanna Madeira 30Cm,8.98,8.98
278,Vassoura de Piá Santanna Lavatina Un,5.48,5.48
279,Esponja Antiderente Limppano Un,3.99,3.99
280,Açúcar Cristal Laçúcar 5Kg,14.98,14.98
281,Açúcar Refinado União 1Kg,5.99,5.99
282,Açúcar Refinado Especial Caravelas 1Kg,5.99,5.99
283,Açúcar Cristal LAçúcar Embalagem 2Kg,6.99,6.99
284,Açúcar Cristal Laçúcar Embalagem 1Kg,3.99,3.99
285,Açúcar Demerara Orgânico Itajá 1Kg,12.98,12.98
