,Produto,Preço Base,Preço Final
258,Saco de Lixo 15 Litros Peg Lixo com 80 Sacos,13.59,13.59
259,Esponja Limppano Maxxi Embalagem 4 Un Pague 3,6.99,6.99
260,Esponja Limppano Multiuso Embalagem Leve 4 Pague 3,5.39,4.39
261,Esponja para Panelas Antiaderentes Scotch Brite,4.39,4.39
262,Luva Mucambo Santa Limpeza Tarefa Delicada M Embalagem 1 Par,9.19,9.19
263,Pano de Limpeza Limppano Furatto Azul Embalagem 5 Un,10.75,10.75
264,Luva Aloe Vera M Limppano Embalagem 1 Par,22.9,22.9
265,Luva de Latex Tamnho G Santa Limpeza,9.85,9.85
266,Esponja Metálica Scotch Brite Espiral 1 Un,7.8,7.8
267,Esponja Limppano Rayum Un Multiuso,5.39,5.39
268,Saco de Lixo para Pia e Banheiro Perfumado 10L 38Cmx40cm Bye Bye Lixo 60Un,10.99,10.99
269,Saco de Lixo Bye Bye 50L 30 Un,14.99,14.99
270,Esponja Multiuso Limppano Maxxi Embalagem 1 Un,2.35,2.35
271,Saco de Lixo Bye Bye 30L Rolo 30Un,14.99,14.99
272,Esponja Multiuso Limppano Salva Unhas Embalagem 1 Un,4.18,4.18
273,Luva Latex Santa Limpeza Tarefa Pesada G 1Par,10.29,10.29
274,Pano Piso Arauprata Alvejado Padrão 48X70cm,11.99,11.99
275,Saco Sacaria Alvejado T-24 Medeiros,10.99,10.99
276,Saco para Lixo 30L Arauprata com 10Un,10.99,10.99
277,Saco Alvejado Arauprata 43X65cm 1Un,13.58,13.58
278,Esponja de Aço Inox Starlux 10G,3.99,3.99
279,Saco Lixo Bye Bye 30L C/30Un Premium,16.29,16.29
280,Saco de Lixo Preto 200L Peg Lixo 10Un,21.9,21.9
281,Açúcar Refinado União 1Kg,5.79,5.79
282,Açucar União Demerara 1Kg,7.69,7.69
283,Adoçante com Stevia Magro 80Ml,11.79,11.79
284,Adoçante Sacarina Zero Cal 100Ml,7.85,7.85
285,Adoçante Tradicional Assugrin 200Ml,8.99,8.99
286,Adoçante Assugrin 100Ml,4.89,4.89
287,Adoçante em Pó Sucralose Linea 50Un,14.89,14.89
288,Açúcar de Confeiteiro União Glaçúcar Pacote 500G,4.49,4.49
289,Adoçante Dietético Líquido Magro 100Ml,6.99,6.99
290,Acucar Magro Light 500G,14.69,14.69
291,Adoçante em Pó Tradicional Tal e Qual 60G,13.39,13.39
292,Açúcar Mascavo Contemper 1Kg,12.89,12.89
293,Açúcar Mascavo Contemper 500G,6.99,6.99
