,Produto,Preço Base,Preço Final
144,Azeite de Oliva Extravirgem Chileno Deleyda Premium 500Ml,68.5,68.5
145,Óleo de Coco sem Sabor Pouch Copra 100Ml,8.4,8.4
146,Azeite de Abacate Paraíso Verde 250Ml,43.0,43.0
147,Azeite de Oliva Extravirgem Chileno Deleyda 250Ml,35.9,35.9
148,Óleo de Gergelim Pazze Embalagem 250Ml,37.0,37.0
149,Azeite de Dendê D. Horta Embalagem 150Ml,7.4,7.4
150,Oleo Semente Abobora 250Ml Pazze,59.9,59.9
151,Azeite Extra Virgem Selección Espanha Gourmet 500Ml,49.9,49.9
152,Óleo de Pequi Dhorta 150Ml,11.2,11.2
153,Azeite Extra Virgem Premium Espanha Gourmet 500Ml,49.9,49.9
154,Óleo de Coco Na Palma Extravirgem sem Sabor 200Ml,19.79,19.79
155,Azeite Tartufo Bianco Trufa Branca 100Ml,99.9,99.9
156,Óleo de Coco Na Palma Extravirgem sem Sabor 500Ml,33.9,33.9
157,Azeite Colavita Extra Virgem Pepperolio Embalagem 250Ml,41.99,41.99
158,Vinagre de Maçã Orgânico Serra Gaúcha 500Ml,21.9,21.9
159,Sal Marinho Jasmine Atlantis Pacote 1Kg,9.9,9.9
160,Sal Marinho Vitao Pacote 1Kg,10.5,10.5
161,Sal Grosso Canta Gallo com Chimichurri 500G,12.9,12.9
162,Sal Parrilla para Cordeiro Gonzalo 500G,16.9,16.9
163,Sal Light Magro 500G,15.9,15.9
164,Kit Sal Cantagallo 2X500g Mestre do Churrasco Netão 2Un,63.7,63.7
165,Canta Gallo Sal Grosso & Ervas Finas 500G,12.9,12.9
166,Sal com Limão Brasileiríssimo 140G,12.9,12.9
167,Sal Rosa do Himalaia Grosso Canta Gallo 500G,12.9,12.9
168,"Sal Grosso Gonzalo Costela Embalagem 1,3Kg",17.9,17.9
169,Canta Gallo Sal Grosso & Alho,12.9,12.9
170,Canta Gallo Sal de Parrilla & Pimenta Netão,12.9,12.9
171,Sal Cantagallo 500G Parrilla,12.9,12.9
172,Sal Refinado Zumbi 1Kg,3.0,3.0
173,Sal de Parrilla Entrefino Netão Cantagallo Marinho 500G,12.9,12.9
174,Sal do Himalaia Svili Embalagem 500G,7.9,7.9
175,Nuts Mix Damasco e Cramberry Oner 140G,12.9,12.9
176,Goji Berry,90.0,90.0
177,Abacaxi com Mamao sem Acucar Rancho Paraiso 390G,24.9,24.9
178,Bananada Vovo Olavo 250G,6.5,6.5
179,Blueberry,220.0,220.0
180,Mix de Nuts Oner 140G,13.5,13.5
181,Cebola Unidade,42.0,42.0
182,Cogumelo Funghi Seco,170.0,170.0
183,Coentro Unidade,25.0,25.0
184,Manjericão,30.0,30.0
185,Açafrão,35.0,35.0
186,Pimenta Bode Mika 190G,10.5,10.5
187,Pimenta Biquinho Un,24.0,24.0
188,Mostarda,30.0,30.0
189,Peito de Frango Defumado com Tomate Seco Fatiado Ceratti 150G,9.9,9.9
190,Frango Assado Unidade,30.0,30.0
191,Linguiça Mineira Pif Paf 800G,23.9,23.9
192,Linguica Pernil Ceratti Limao 500G,33.9,33.9
193,Salsicha Berna Fatiada 400G,39.5,39.5
194,Lombo de Bacalhau Saithe Pesca Nobre Dessal Cong 1Kg,94.9,94.9
195,Postas de Bacalhau Gadus Morhua Riberalves 800G,95.9,95.9
196,Lombo de Bacalhau Dessalgado Reymar Congelado Embalagem 1Kg,154.6,154.6
197,Bacalhau Morhua Minerva Postas 800G,89.9,89.9
198,Água Crystal com Gás 500Ml,3.0,3.0
199,"Água Mineral sem Gás Minalba Garrafa 1,5L",5.0,5.0
200,Água Mineral com Gás Minalba 310Ml,2.0,2.0
201,Água Mineral sem Gás Minalba 510Ml,2.8,2.8
202,"Água Crystal sem Gás 1,5L",6.0,6.0
203,Água Mineral sem Gás Minalba Garrafa 310Ml,2.0,2.0
204,Água de Coco Tial 200Ml,2.3,2.3
205,Leite Vegetal Barista a Tal da Castanha 1L,25.9,25.9
206,Bebida de Amêndoa Sabor Chocolate Leatt 1L,21.9,21.9
207,Bebida de Castanha Leatt 1L,21.0,21.0
208,Energético Energy Green Monster 473Ml,10.9,10.9
209,Sprite Lemon Fresh 510Ml,4.5,4.5
210,Coca-Cola Original 350Ml,4.5,4.5
211,Refrigerante sem Açúcar Byte Coca Cola 310Ml,4.5,4.5
212,Sprite Original 350Ml,4.5,4.5
213,Fanta Laranja 350Ml,4.5,4.5
214,Refrigerante de Uva Fanta 350Ml,4.5,4.5
215,Fanta Guaraná Lata 350Ml,4.5,4.5
216,Saborama Uva 970Ml,12.9,12.9
217,Refrigerantes Saborama 970Ml,12.9,12.9
218,Suco Fruto da Fazenda Manga Maçã Embalagem 200Ml,2.2,2.2
219,Suco Fruto da Fazenda Tangerina Caixa 200Ml,2.2,2.2
220,Suco Fruto da Fazenda Maçã Caixa 200Ml,2.2,2.2
221,Néctar de Goiaba Tial Caixa 200Ml,2.5,2.5
222,Xarope de Groselha Saborama Tradicional Garrafa 970Ml,16.5,16.5
223,Suco Pronto de Uva Prats 900Ml,10.9,10.9
224,Refresco Magro Sabor Abacaxi Zero Açúcares 8G,1.25,1.25
225,Suco de Cranberry Zero Açúcar Juxx 1L,17.9,17.9
226,Refresco Magro Sabor Limão Zero Açúcares 8G,1.25,1.25
227,Suco de Uva Integral Superbom 1L,17.65,17.65
228,Refresco Sabor Uva Zero Açúcares Magro Sachê 8G,1.25,1.25
229,Suco Del Valle Néctar Pêssego 290Ml,4.5,4.5
230,Suco Prats Laranja Integral 300Ml,5.5,5.5
231,Refresco em Pó Vilma Diet Uva 8G,1.65,1.65
232,Suco Del Valle Néctar Uva 290Ml,4.5,4.5
233,Suco Pronto Prats Uva Garrafa 330Ml,5.5,5.5
234,Xarope de Guaraná Saborama 1L,18.75,18.75
235,Suco Del Valle Néctar Manga e Maçã 290Ml,4.5,4.5
236,Suco Pronto Superbom Tomate Integral 300Ml,10.5,10.5
237,Suco de Tomate La Cuna 1L,29.9,29.9
238,Bebida Mista Sagrada Banana Lótus 700Ml,48.9,48.9
239,"Suco Pronto Monte Veneto Tangerina, Manga e Maçã Integral 1 Litro",22.95,22.95
240,Suco Integral Sabor Goiaba e Maçã Monte Veneto 1 Litro,20.9,20.9
241,"Suco Pronto Monte Veneto Integral Misto Tangerina, Manga e Maçã 300Ml",9.9,9.9
242,Refresco em Pó Vilma Zero Laranja 8G,1.65,1.65
243,Suco Pronto La Cuna Tomate Embalagem 200Ml,10.79,10.79
244,Suco Uva Monte Veneto Integral Embalagem 1L,19.9,19.9
245,Suco de Uva Del Piero 1L,19.9,19.9
246,"Suco de Uva Campo Largo 1,35L",8.9,8.9
247,Suco Monte Veneto Integral Manga/Maca 1L,23.9,23.9
248,Refresco em Pó Vilma Diet Limão 8G,1.65,1.65
249,Suco Pronto Monte Veneto Uva Embalagem 300Ml,9.9,9.9
250,Cerveja Backer Capitão Senra Garrafa 600Ml,11.5,11.5
251,Cerveja Capitão Senra Session Backer 600Ml,12.7,12.7
252,Cerveja Backer Pilsen Capitão Senra 600Ml,9.9,9.9
253,Licor Amarula 750Ml,149.9,149.9
254,Cachaça Caribe Garrafa 600Ml,31.9,31.9
255,Cachaça Seleta 700Ml,37.9,37.9
