,Produto,Preço Base,Preço Final
288,"Lava-Roupas Pó Omo Lavagem Perfeita Sanitiza & Higieniza Caixa 1,6Kg",23.49,23.49
289,"Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 1,3Kg",17.99,17.99
290,Tira Manchas Gel Multiuso Vanish 500Ml,9.9,9.9
291,Lava Roupas Líquido Vida Macia Bebê Embalagem 500Ml,10.49,10.49
292,Cloro Marina 1 Litro,3.99,3.99
293,Tira Manchas em Pó Vanish Oxi Action Crystal White Refil 400G,21.8,21.8
294,"Lava Roupas em Pó para Roupas Brancas e Coloridas Limpeza Total Brilhante 1,6Kg",19.9,19.9
295,Tira Manchas Pó Vanish Roupas Coloridas Refil 400G,21.8,21.8
296,Sabão em Pó Klip 1Kg,7.99,7.99
297,Amaciante para Roupinhas de Bebê Vida Macia Amêndoas Embalagem 1Lt,9.75,9.75
298,Tira Manchas em Pó Roupas Brancas Oxi Action Crystal White Vanish 120G,7.99,7.99
299,Amaciante para Roupinhas de Bebê Vida Macia Camomila Embalagem 1L,9.75,9.75
300,Sabão em Barra Glicerinado Neutro Ypê 180G,3.99,3.99
301,Detergente em Pó Limão e Bicarbonato Surf 800G,9.7,9.7
302,"Amaciante para Roupas Baby Soft Carinho 1,8L",7.39,7.39
303,Lava-Roupas em Pó Concentrado Maciez Tixan Ypê 400G,6.9,6.9
304,Amaciante de Roupa Concentrado Brisa Intenso Downy 500Ml,12.4,12.4
305,Amaciante Ypê Delicado 2L,10.99,10.99
306,Sabão Líquido Uau Active Embalagem 3L,23.9,23.9
307,Sabão em Barra da Barra Coco Embalagem 100G,3.9,3.9
308,Tira Manchas Gel Vanish Crystal White sem Cloro Refil 500Ml,9.9,9.9
309,Lava Roupas em Pó Power Act Ypê 800G,14.9,14.9
310,Lava Roupas Desinfetante em Pó Brilhante Higiene Total Combate Germes e Bactérias 800G,12.79,12.79
311,Sabão Líquido Uau Rosas e Sedução 3 Litros,23.9,23.9
312,Sabão em Pó Alquimisa Amarelo Ecológico 1Kg,7.99,7.99
313,Cloro Santa Clara Super Forte Embalagem 1 Litro,4.19,4.19
314,Lava-Roupas Pó Omo Lavagem Perfeita Sanitiza & Higieniza Caixa 800G,13.9,13.9
315,Amac Mon Bijou 2L Azul,10.98,10.98
316,Amaciante Baby Soft Toque de Cuidado 2L,7.99,7.99
