,Produto,Preço Base,Preço Final
326,Pepino Japonês Orgânico Embalagem 450G,11.99,11.99
327,Pepino Orgânico Bandeja 400G,10.99,10.99
328,Cenoura Baroa Bandeja 500G,8.99,8.99
329,Repolho Misto Kg,24.99,24.99
330,Cogumelo Inteiro Gallega 200G,19.99,19.99
331,Yakisoba,24.99,24.99
332,Mix Eleve Bandeja 200G,14.99,14.99
333,Rabanete Rama,4.99,4.99
334,Salada Grega Eleve 200G,12.99,12.99
335,Cenoura Ralada Eleve 150G,8.99,8.99
336,Salsinha,2.49,2.49
337,Manjericão Unidade,2.99,2.99
338,Coentro Unidade,2.99,2.99
339,Manjericão Unidade,3.99,3.99
340,Hortelã,2.99,2.99
341,Gengibre,19.99,19.99
342,Cebolinha Picada Eleve Higienizado 50G,7.99,7.99
343,Alho Poró,4.99,4.99
344,Salsao Uni,11.99,11.99
345,Salsa Picada Hig 50G,7.99,7.99
346,Gengibre (200 G),7.99,7.99
347,Louro Bandeja 20G,4.99,4.99
348,Pimenta Biquinho Bandeja,7.99,7.99
349,Alho Casa do Alho 200G,9.99,9.99
350,Alho Descascado New Pampas Bandeja 250G,9.99,9.99
351,Louro Folha 15 G,4.99,4.99
352,Alho Poro Eleve Embalagem 130G,8.99,8.99
353,Brócolis Ninja Bandeja,6.99,6.99
354,Alface Crespa 1 Und,2.99,2.99
355,Couve Manteiga 1 Uni,2.49,2.49
356,Couve Flor,8.99,8.99
357,Alface Roxa,2.99,2.99
358,Alface Americana Unidade,4.99,4.99
359,Repolho Verde Kg,3.99,3.99
360,Espinafre Unid,4.99,4.99
361,Mostarda,3.99,3.99
362,Almeirão Unidade,2.99,2.99
363,Acelga,5.99,5.99
364,Acelga Metade Unidade,3.99,3.99
365,Salada Italiana Eleve 200G,12.99,12.99
366,Broto de Alfafa Pentagono Embalagem 130G,7.99,7.99
367,Repolho Roxo Kg,4.99,4.99
368,Agrião Uni.,4.99,4.99
369,Couve Chinesa Orgânica Rio de Una 400G,8.99,8.99
