,Produto,Preço Base,Preço Final
126,"Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 1,3Kg",18.2,18.2
127,Lava Roupas Pó Coquel Natureza Limpa Caixa Pg800g. e Lv.1Kg,9.65,9.65
128,"Amaciante Concentrado Downy Brisa de Verão 1,5L",32.29,32.29
129,Alvejante Classic sem Cloro 2 Litros,14.89,14.89
130,Sabão em Barra Glicerinado Neutro Ypê 180G,3.59,3.59
131,Amaciante Concentrado Comfort Intense Puro Cuidado 500Ml,10.49,10.49
132,"Amaciante para Roupas Baby Soft Carinho 1,8L",6.99,6.99
133,Lava-Roupas em Pó Concentrado Maciez Tixan Ypê 400G,6.89,6.89
134,Sabão em Barra Glicerinado Neutro Minuano 1Kg,15.75,15.75
135,Sabão Líquido Urca 3L,17.29,17.29
136,Sabão em Barra Glicerinado Minuano 180G,3.69,3.69
137,Amaciante Amacitel Luxo Momento de Carinho 2L,7.99,6.98
138,Amaciante para Roupas Amacitel Momentos de Carinho Branco Embalagem 2L,7.99,6.98
139,Tira Manchas Vanish Super Barra 75G,8.95,8.95
140,Sabão Líquido Surf 5Em1 Cuidado do Coco 3L,24.29,24.29
141,Tira Manchas Vanish Super Barra Roupas Brancas 75G,8.95,8.95
142,Amaciante Toque de Poesia Luxo Amacitel 2L,7.99,6.98
143,Lava Roupas em Pó para Roupas Brancas e Coloridas Cuidado Total Brilhante 400G,6.99,6.99
144,Amaciante Concentrado Fofo Tradicional 500Ml,7.59,7.59
145,Amaciante para Roupas Diversão Amarelo Amacitel 2L,7.99,6.98
146,Amaciante Rosa Alegres Encantos Amacitel 2L,7.99,6.98
147,Tira Manchas Vanish Pré-Lavagem Resolv Tradicional 450Ml,17.79,17.79
148,Sabão em Barra Multiativo Ypê 180G,3.59,3.59
149,Amaciante Alegres Encantos Amacitel 2L,7.99,6.98
150,Alvejante Classic Poder 02 sem Cloro 450G,16.35,16.35
151,Sabão Líquido Ufe Coco 500Ml,9.45,9.45
152,Amaciante Amacitel Luxo Diversão Embalagem 2 Litros,7.99,6.98
153,Sabão em Pedra de Coco Ufe com 5Un de 180G Cada,25.52,25.52
154,Sabão em Barra Ufe Coco Pacote 200G,4.45,4.45
155,Sabão Barra Glicerinado Flores e Frutas Ypê 180G,3.69,3.69
156,Sabão Líquido para Roupas Classic Plus Galão 5 Litros,26.7,26.7
157,Sabão Barra Classic 200G 5Un,11.69,11.69
158,Esponja de Aço Bombril Pacote 60G,2.65,2.65
159,Esponja de Aço Assolan 60G,2.35,2.35
160,Esponja Santa Clara Oferta 4Un,3.79,3.79
161,Esponja Multiuso Limpeza Pesada Limppano Pacote 4Un,4.65,4.65
162,Esponja Multiuso Assolan 3Un,2.99,2.99
163,Esponja Multiuso Wish C/ 1Un,0.98,0.98
164,Esponja de Aço Assolam Ypê 45G,2.35,2.35
165,Escova Lava Roupas Fricci Plástica,2.89,2.89
166,Luva Mucambo Profissional Azul G Embalagem 1 Par,4.79,4.79
167,Pano de Chão Alklin Esfregão Embalagem Leve 3 Un Pague 2,11.49,11.49
168,Pano Multiuso Perfex Azul 5Un,7.55,7.55
169,Pano de Piá Alvejado Alklin 28X30cm Embalagem 1 Un,2.15,2.15
170,Vassoura Bettanin Noviça com Cabo,18.79,18.79
171,Esponja Limppano Antiaderente Embalagem 1 Un,2.15,2.15
172,Saco de Lixo Vare 50L 40Un,12.98,12.98
173,Pano Multiuso Limppano Toalex Reutilizáveis Embalagem 50 Un,12.95,12.95
174,Espoja Scotch-Briet Economia Embalagem Unitária,1.9,1.9
