,Produto,Preço Base,Preço Final
182,"Lava-Roupas em Pó Omo Lavagem Perfeita Sanitiza & Higieniza Tamanho Família 2,2Kg",27.5,27.5
183,Lava-Roupas Líquido Omo Lavagem Perfeita Galão 3L,46.8,46.8
184,Lava Roupas em Pó Tixan Ypê Primavera 800G,13.89,13.89
185,Amaciante Classic Nature Floral 5 Litros,14.69,14.69
186,Amaciante Concentrado Puro Cuidado Comfort Pague 400Ml Leve 500Ml,8.85,8.85
187,Amaciante Comfort Tradicional Explosao Azul 1.8L,20.9,20.9
188,Sabão em Pó Classic Plus 1Kg,6.29,6.29
189,Lava Roupas em Pó Concentrado Maciez Tixan Ypê 800G,13.89,13.89
190,"Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 1,6Kg",23.5,23.5
191,Amaciante Baby Soft Toque de Carinho 5L,20.5,20.5
192,"Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 1,3Kg",16.49,16.49
193,Lava Roupas Pó Coquel Natureza Limpa Caixa Pg800g. e Lv.1Kg,9.98,9.98
194,Amaciante Downy Lirios do Campo 500Ml,10.15,10.15
195,Lava Roupas Líquido Vida Macia Bebê Embalagem 500Ml,9.39,9.39
196,Amaciante para Roupinhas de Bebê Vida Macia Camomila 500Ml,4.89,4.89
197,Sabão em Pó Brilhante Limpeza Total 800G Grátis 100G,12.49,12.49
198,Tira Manchas Brilhante Fresh 2 Litros,16.5,16.5
199,"Amaciante para Roupas Baby Soft Carinho 1,8L",6.49,6.49
200,Lava-Roupas em Pó Concentrado Maciez Tixan Ypê 400G,6.29,6.29
201,Sabão Líquido Uau Active Embalagem 3L,23.5,19.98
202,"Lava Roupas em Pó Cuidado do Coco 5 em 1 Surf 1,6Kg",16.1,16.1
203,Sabão em Barra Glicerinado Neutro Minuano 1Kg,15.29,15.29
204,Sabão Líquido Urca 3L,16.99,16.99
205,Sabão Líquidobrilho Ativo Brilhante 3L,28.99,28.99
206,Sabão Líquido Uau Rosas e Sedução 3 Litros,22.5,19.98
207,Amaciante Concentrado Downy Frescor da Primavera Embalagem 500Ml,10.15,10.15
208,Amaciante Baby Soft Toque de Cuidado 2L,7.8,7.8
209,Lava Roupas Líquido Brilhante Higiene Total 3L,28.99,28.99
210,Amaciante Ypê Aconchego 500Ml,4.75,4.75
211,Cloro Santa Clara Super Forte Embalagem 1 Litro,3.99,3.99
212,Amaciante Concentrado Frescor da Primavera Downy 1 Litro,22.15,22.15
213,Amaciante Baby Soft Toque Sedutor 5L,23.9,23.9
214,Amaciante Concentrado Comfort Expert Care Hydra Sérum 500Ml,8.85,8.85
215,Sabão em Pó Alquimisa Amarelo Ecológico 1Kg,6.89,6.89
216,Sabão Barra Marluce Proteínas do Leite 90G,1.25,1.25
217,Amaciante Baby Soft Toque de Maciez 2L,7.8,7.8
218,Amaciante Amacitel Luxo Sonho Encantado 2 Litros,7.8,6.98
219,Amaciante Concentrado Fofo Tradicional 500Ml,6.99,6.99
220,Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 400G,6.2,6.2
221,Amaciante Classic Talco 2 Litros,6.69,6.69
222,Detergente Liquido Omo Proteção Micelar 900Ml,10.99,10.99
223,Sabão Líquido Baby Soft Total Max Toque de Amaciante 1L,9.19,9.19
224,Tira Manchas Líquido Omo Extra Poder Roupas Coloridas Refil 450Ml,11.85,11.85
225,Sabão Líquido Classic Plus 3 Litros,20.5,20.5
226,Amaciante Alegres Encantos Amacitel 2L,7.8,6.98
227,Amaciante Classic Nature Bouquet Rosa 2 Litros,6.8,6.8
228,Lava Roupas Ola Original 500Ml,17.5,17.5
229,Sabão Gel Classic Pinho 2 Litros,10.99,10.99
230,Tira Manchas Líquido Omo Extra Poder Roupas Brancas Refil 450Ml,11.85,11.85
231,Alvejante Classic Poder 02 sem Cloro 450G,15.8,15.8
232,Amaciante Amacitel Luxo Diversão Embalagem 2 Litros,7.8,6.98
233,Amaciante Classic Floral Embalagem 2 Litros,6.8,6.8
234,Amaciante Classic Violeta Embalagem 2 Litros,6.69,6.69
235,Cloro Classic Extra Forte Embalagem 5 Litros,15.9,15.9
236,Amaciante Classic Bouquet de Rosas 5 Litros,14.69,14.69
237,Pinho Gel Floral Classic 2L,10.99,10.99
238,Sabonete Marluce Alfazema 90G,1.25,1.25
239,Esponja de Aço Bombril Pacote 60G,2.45,2.45
240,Esponja Multiuso Esfrebom Oferta 4Un,6.99,6.99
241,Esponja Super Wish Multiuso Leve 4 Un,2.8,2.8
242,Esponja Santa Clara Oferta 4Un,3.59,3.59
243,Esponja Multiuso Limpeza Pesada Limppano Pacote 4Un,4.65,4.65
244,Esponja Multiuso Assolan 3Un,2.8,2.8
245,Esponja Multiuso Tinindo Leve 4 Pague 3,5.19,5.19
246,Esponja Multiuso Esfrebom,1.7,1.7
247,Pano Multiuso Perfex Azul 5Un,7.69,7.69
248,Saco para Lixo Peglixo 100 Litros 20 Unidades,13.29,13.29
249,Rodo para Piá Plasútil 16Cm 1 Unidade,8.9,8.9
250,Balde Plástico com Alça de Ferro Cores Sortidas 8L Arqplast,7.19,7.19
251,Rodinho para Piá Plasútil 13Cm 1 Unidade,6.29,6.29
252,Saco de Lixo Vare 50L 40Un,12.89,12.89
253,Esponja Brilhus Multiuso 1 Unidade,1.15,1.15
254,Pano Multiuso Limppano Toalex Reutilizáveis Embalagem 50 Un,14.75,14.75
255,Espoja Scotch-Briet Economia Embalagem Unitária,1.69,1.69
256,Esponja Esfrebom Inox 1Un,6.5,6.5
257,Saco Lixo Bye Bye 100 Litros,8.89,8.89
258,Saco de Lixo Bye Bye 100L 15 Un,11.29,11.29
259,Saco de Lixo Preto 30L Peg Lixo Rolo 40Un,11.98,11.98
260,Saco de Lixo Peg Lixo 50L 40 Un,13.5,13.5
261,Esponja Esfrebom Diamond Bettanin,3.15,3.15
262,Rodo Brilhus Médio 1Un,21.99,21.99
263,Saco de Lixo Vare 100L 20Un,12.89,12.89
264,Luva Multiuso Limppano Tam G Embalagem 1 Unidade,11.15,11.15
265,Luva Forrada Grande Amarelo Danny Embalagem 1 Par,4.99,4.99
266,Pá Noviça com Cabo 1Un,33.6,33.6
267,Pano de Limpeza Limppano Furatto Azul Embalagem 5 Un,7.2,7.2
268,Pano Multiuso Esfrebom Oferta Embalagem 7Un,5.9,5.9
269,Pano Esfrebom Limpatudo 2Un,13.29,13.29
270,Escova Noviça Bettajeans 1Un,6.29,6.29
271,Saco de Lixo Vare 30L 40Un,12.49,12.49
272,Escova Sanitária Sanilux com Suporte 1Un,23.5,23.5
273,Esponja Kharis Lava Car 1Un,6.65,6.65
274,Esponja Limppano Rayum Un Multiuso,4.75,4.75
275,"Bacia Plástica Jaguar Unidade 6,7L",13.5,13.5
276,Pano Multiuso Esfrebom Vermelho 5Un,8.29,8.29
277,Esponja de Limpeza Metálica Inox Limppano 1Un,4.99,4.99
278,Escova de Madeira Brilhus para Roupas 1Un,6.19,6.19
279,Pano de Limpeza Brilhus Multiuso 30X50cm,5.89,5.89
280,Saco Bye Bye Lixo 50L Reforçado 10Un,7.65,7.65
281,Kit Piá Rainha Decorado Embalagem 3 Peças,11.99,11.99
282,Saco de Lixo Plastipam 15L 20 Un,5.99,5.99
283,Saco de Lixo Plastipam Reforçado 50L 10 Un,18.55,18.55
284,Saco de Lixo Plastipam 100L 5 Un,6.65,6.65
285,Escova Noviça para Unha Bettaninn Ref215,6.99,6.99
286,Saco de Lixo Plastipam Reforçado 100L 10 Un,22.8,22.8
287,Desentupidor Pia São Geraldo,9.1,9.1
288,Rodo Sacramento Plástico Puxa e Seca 40Cm 1 Un,10.39,10.39
289,Saco de Lixo Plastipam 30L 10 Un,5.99,5.99
290,Açúcar Refinado União 1Kg,5.69,5.69
291,Açúcar Refinado Guarani 1Kg,4.95,4.95
292,Açúcar Orgânico Demerara Native 1Kg,16.05,16.05
293,Adoçante Sacarina Zero Cal 100Ml,6.29,6.29
294,Adoçante Sacarina Zero Cal 200Ml,9.99,9.99
295,Adoçante Tradicional Assugrin 200Ml,6.59,6.59
